location_id,tb_latitude,tb_longitude,police_district
5975,37.76939086512552,-122.3986174919092,BAYVIEW
5976,37.77956414898438,-122.43195180177312,NORTHERN
5977,37.767200000012046,-122.45863716099308,PARK
5978,37.80549853283279,-122.44032809862247,NORTHERN
5979,37.7882931940268,-122.40840155121668,CENTRAL
5980,37.77910722570401,-122.51206110344128,RICHMOND
5981,37.720872529233375,-122.39957800081558,BAYVIEW
5982,37.767595241,-122.43119112,NORTHERN
5983,37.78681054220594,-122.43510576876938,NORTHERN
5984,37.78238820838518,-122.4173407682222,NORTHERN
5985,37.782202216068434,-122.4187333188634,NORTHERN
5986,37.747877304942094,-122.49488577808066,TARAVAL
5987,37.72047780235494,-122.43041210374923,INGLESIDE
5988,37.789115230893245,-122.43219667982464,NORTHERN
5989,37.741033927845365,-122.42283636053833,INGLESIDE
5990,37.71022743607678,-122.45457191298776,INGLESIDE
5991,37.76863415071792,-122.41401056043786,MISSION
5992,37.74552934764555,-122.3929352442606,BAYVIEW
5993,37.76449470780064,-122.42887850555238,MISSION
5994,37.78184743970751,-122.42904060178748,NORTHERN
5995,37.76110179554862,-122.47687255675392,TARAVAL
5996,37.765974831356765,-122.43098067836536,MISSION
5997,37.78988016643936,-122.4336847363486,NORTHERN
5998,37.76287322649612,-122.41289876366736,MISSION
5999,37.778124064859455,-122.42154151215162,NORTHERN
6000,37.77536896742819,-122.463875525774,RICHMOND
6001,37.73254672831721,-122.38404958057644,BAYVIEW
6002,37.7274763468111,-122.39110761655816,BAYVIEW
6003,37.772206268807565,-122.4372149846586,PARK
6004,37.77102334959941,-122.45378729385024,PARK
6005,37.767839148489614,-122.4221699934118,MISSION
6006,37.767729170714254,-122.42896877249738,NORTHERN
6007,37.7909199785568,-122.43256165005324,NORTHERN
6008,37.770698187930606,-122.4197498397438,SOUTHERN
6009,37.77114193338252,-122.44553527838828,PARK
6010,37.711216579372696,-122.45317663472903,INGLESIDE
6011,37.76026456142928,-122.4671216895628,TARAVAL
6012,37.776118594480735,-122.42897190767748,NORTHERN
6013,37.74919374281844,-122.40878648537807,MISSION
6014,37.753654809822535,-122.42761768233376,MISSION
6015,37.790218726083786,-122.42061458413288,NORTHERN
6016,37.767290849364194,-122.47440839747432,RICHMOND
6017,37.74951439773396,-122.4102590967113,MISSION
6018,37.77966274300538,-122.3948403195829,SOUTHERN
6019,37.79672004128561,-122.3953956577488,CENTRAL
6020,37.77388463431759,-122.40835822310552,SOUTHERN
6021,37.785247526992286,-122.43987261234923,RICHMOND
6022,37.768113155624526,-122.42263961948557,MISSION
6023,37.74900475871663,-122.3874563107796,BAYVIEW
6024,37.7544656200849,-122.42147652119388,MISSION
6025,37.78095296648194,-122.41368163710511,TENDERLOIN
6026,37.79262247090228,-122.4045499655954,CENTRAL
6027,37.75154476734552,-122.49509825932437,TARAVAL
6028,37.77675967749999,-122.43138442314476,NORTHERN
6029,37.73585911267676,-122.40816909776387,INGLESIDE
6030,37.765430202834686,-122.49280429200869,RICHMOND
6031,37.77370117024566,-122.40844287071045,SOUTHERN
6032,37.73829412339457,-122.390184473755,BAYVIEW
6033,37.71896653160671,-122.50021256642115,TARAVAL
6034,37.77220659331984,-122.40214538472397,SOUTHERN
6035,37.736720115546895,-122.39407780853088,BAYVIEW
6036,37.725153141233896,-122.50298652583582,TARAVAL
6037,37.76103122483398,-122.44150176160656,MISSION
6038,37.75548105211758,-122.41875180936978,MISSION
6039,37.79587034256812,-122.41506089873982,CENTRAL
6040,37.803205508650166,-122.4249188042772,NORTHERN
6041,37.78199170287172,-122.41220365676485,TENDERLOIN
6042,37.79834353657844,-122.42562550352132,NORTHERN
6043,37.75080520536385,-122.41554157489392,MISSION
6044,37.732049255870926,-122.40543850731638,BAYVIEW
6045,37.793379705176925,-122.40612948369105,CENTRAL
6046,37.75421214640692,-122.47710659719614,TARAVAL
6047,37.7145279728912,-122.3817428600884,BAYVIEW
6048,37.80003239925144,-122.41247137759451,CENTRAL
6049,37.78966074142206,-122.42017585497148,NORTHERN
6050,37.78630396276529,-122.43155202452223,NORTHERN
6051,37.75149953649926,-122.43084185939054,MISSION
6052,37.78524327968955,-122.42297967380948,NORTHERN
6053,37.74539143530477,-122.50744262588776,TARAVAL
6054,37.77328478073999,-122.41222500654304,SOUTHERN
6055,37.749745600169526,-122.39627354388948,BAYVIEW
6056,37.7482121505997,-122.41586279267656,MISSION
6057,37.743899000318734,-122.42098332553093,INGLESIDE
6058,37.78955621989074,-122.4209994017079,NORTHERN
6059,37.78377395970266,-122.40841212059388,SOUTHERN
6060,37.76822562554637,-122.42077661500994,MISSION
6061,37.776221356566765,-122.41160611312634,SOUTHERN
6062,37.77914487868494,-122.43524101193204,PARK
6063,37.79497684435446,-122.41482333981818,CENTRAL
6064,37.72556087645423,-122.4751159450336,TARAVAL
6065,37.775648546778704,-122.41088711639912,SOUTHERN
6066,37.76450543450429,-122.45260197100934,PARK
6067,37.74740962678384,-122.40334092215872,BAYVIEW
6068,37.78869694050453,-122.4354855638951,NORTHERN
6069,37.78240663240771,-122.42080838332024,NORTHERN
6070,37.78510475501322,-122.39836539756872,SOUTHERN
6071,37.78881549653632,-122.40081230342209,SOUTHERN
6072,37.76726053845246,-122.42937561955011,MISSION
6073,37.769609697730985,-122.42632430256803,MISSION
6074,37.73016676384854,-122.38585273984404,BAYVIEW
6075,37.79159125628768,-122.44114689592102,RICHMOND
6076,37.75432493266529,-122.4104821084447,MISSION
6077,37.71118857274355,-122.40365010745576,INGLESIDE
6078,37.75515631184575,-122.39873326674908,BAYVIEW
6079,37.77995704454425,-122.41187212574368,SOUTHERN
6080,37.78027317037355,-122.40337683005716,SOUTHERN
6081,37.7411076318533,-122.38847589413548,BAYVIEW
6082,37.74397945362459,-122.42197676602616,INGLESIDE
6083,37.76665749719519,-122.41763098320428,MISSION
6084,37.792527199862654,-122.39407231434274,SOUTHERN
6085,37.783414720865245,-122.42429782580744,NORTHERN
6086,37.775731450367246,-122.42433300308332,NORTHERN
6087,37.800415027367904,-122.4243586678666,NORTHERN
6088,37.79966915483013,-122.42271810265656,NORTHERN
6089,37.74688224678466,-122.45969375640745,TARAVAL
6090,37.72921143786521,-122.40083401570249,BAYVIEW
6091,37.78372140504259,-122.39901077408253,SOUTHERN
6092,37.73851920796416,-122.49366815217182,TARAVAL
6093,37.726054856651416,-122.5027314425986,TARAVAL
6094,37.77187191320606,-122.40172542858468,SOUTHERN
6095,37.76457009935024,-122.42185318580916,MISSION
6096,37.789809710532886,-122.40383757422036,CENTRAL
6097,37.70916911258036,-122.47101482174638,TARAVAL
6098,37.786329332505794,-122.38774729042166,SOUTHERN
6099,37.7782532033362,-122.43473521936284,PARK
6100,37.78848964305115,-122.42194858497736,NORTHERN
6101,37.806669124481765,-122.42046849210628,CENTRAL
6102,37.77961903948778,-122.43196290768014,NORTHERN
6103,37.79036847069851,-122.40713171608724,CENTRAL
6104,37.76128957296234,-122.42835406522993,MISSION
6105,37.770445497025165,-122.409857456269,SOUTHERN
6106,37.739885259284,-122.38799182918216,BAYVIEW
6107,37.7615940521326,-122.39153761583012,BAYVIEW
6108,37.784620905369806,-122.46883973820492,RICHMOND
6109,37.7439794543349,-122.42197676602616,INGLESIDE
6110,37.78787443273226,-122.41168152684531,CENTRAL
6111,37.777419200593904,-122.41619830522704,SOUTHERN
6112,37.72298333815784,-122.44723476404276,INGLESIDE
6113,37.790461068690014,-122.39668969473304,SOUTHERN
6114,37.724988297416544,-122.44306587614756,INGLESIDE
6115,37.79594540330008,-122.4217681664374,NORTHERN
6116,37.76232005230106,-122.50526672711854,TARAVAL
6117,37.82097052995089,-122.36407499863164,SOUTHERN
6118,37.76558132594344,-122.47503383259584,TARAVAL
6119,37.79345955383949,-122.41283477642608,CENTRAL
6120,37.77358022755508,-122.42115982031018,SOUTHERN
6121,37.74827218818353,-122.41140805392378,MISSION
6122,37.76516017721137,-122.48368543672748,TARAVAL
6123,37.746637927395234,-122.47916613919551,TARAVAL
6124,37.7938920839956,-122.41629170229211,CENTRAL
6125,37.786746936611465,-122.4517836324406,RICHMOND
6126,37.710944068745206,-122.44215616483577,INGLESIDE
6127,37.74502007540508,-122.40037816764188,BAYVIEW
6128,37.72577720264984,-122.43397070199867,INGLESIDE
6129,37.73190460280762,-122.49860686294228,TARAVAL
6130,37.778701491709455,-122.41471881296968,SOUTHERN
6131,37.73559052067571,-122.39041626413233,BAYVIEW
6132,37.79163155042146,-122.4124254495152,CENTRAL
6133,37.7853089314977,-122.4052902002008,SOUTHERN
6134,37.7682736534,-122.419981513,MISSION
6135,37.76869812877235,-122.42729459275846,MISSION
6136,37.78540942949368,-122.41458223523432,TENDERLOIN
6137,37.782169544795245,-122.4013416179768,SOUTHERN
6138,37.758664166855546,-122.42128759237336,MISSION
6139,37.75117881088331,-122.42057346661107,MISSION
6140,37.78325339160341,-122.43955975115516,PARK
6141,37.765329171520335,-122.43181927867286,MISSION
6142,37.73893156665185,-122.42451100486387,INGLESIDE
6143,37.78857706809448,-122.42871211124428,NORTHERN
6144,37.7301742548933,-122.39903834581295,BAYVIEW
6145,37.80242293177412,-122.42361374563484,NORTHERN
6146,37.80002022422784,-122.40978020620412,CENTRAL
6147,37.755919031226085,-122.4808896100687,TARAVAL
6148,37.730115295365216,-122.47594805502536,TARAVAL
6149,37.77556645977709,-122.45958850023518,RICHMOND
6150,37.71966485085908,-122.45159417921938,TARAVAL
6151,37.72977557599718,-122.43338684426983,INGLESIDE
6152,37.78048378873663,-122.41248347156416,SOUTHERN
6153,37.75756906541024,-122.40774148113482,MISSION
6154,37.718595169540606,-122.48509835228646,TARAVAL
6155,37.794654162064056,-122.40638060896244,CENTRAL
6156,37.76379832233378,-122.42396666746907,MISSION
6157,37.73185747037885,-122.38716651247232,BAYVIEW
6158,37.787756652391614,-122.42011607479836,NORTHERN
6159,37.78322734173244,-122.4106627507908,TENDERLOIN
6160,37.74805016372429,-122.422476782876,MISSION
6161,37.78879444112626,-122.40523954693504,CENTRAL
6162,37.718839074041135,-122.39892470754624,BAYVIEW
6163,37.8074825141,-122.41397500600002,CENTRAL
6164,37.77866044140848,-122.41475910290951,SOUTHERN
6165,37.79842322598865,-122.40228013843532,CENTRAL
6166,37.77086854568138,-122.42513550846644,NORTHERN
6167,37.77823088430344,-122.41415608120204,SOUTHERN
6168,37.777249206994405,-122.45855169372612,RICHMOND
6169,37.7926386562069,-122.40441842753512,CENTRAL
6170,37.79634685989072,-122.39695783915042,CENTRAL
6171,37.7515702329083,-122.46139582779242,PARK
6172,37.77896651271775,-122.40813739090932,SOUTHERN
6173,37.76018890982216,-122.4199749467723,MISSION
6174,37.748813121984746,-122.40646508071016,MISSION
6175,37.7876066466413,-122.39310828812609,SOUTHERN
6176,37.72424832629262,-122.45799817526516,TARAVAL
6177,37.799349317852645,-122.42523420384008,NORTHERN
6178,37.7521926418624,-122.41844066477144,MISSION
6179,37.73139422334569,-122.42732652138804,INGLESIDE
6180,37.77316963728968,-122.47179023453596,RICHMOND
6181,37.78723086314833,-122.41675169205108,CENTRAL
6182,37.78538288829902,-122.40870934715306,TENDERLOIN
6183,37.77633297639191,-122.39403506616895,SOUTHERN
6184,37.79199789004763,-122.42276355210548,NORTHERN
6185,37.77886068722248,-122.40827158835124,SOUTHERN
6186,37.773515684483904,-122.44185289715168,PARK
6187,37.7778170443334,-122.42315116771913,NORTHERN
6188,37.78193102424499,-122.38839398821509,SOUTHERN
6189,37.783712921740594,-122.43785451276696,PARK
6190,37.77656786005892,-122.41755277377496,SOUTHERN
6191,37.76616040396864,-122.4620843505374,PARK
6192,37.76160230419998,-122.42156895699998,MISSION
6193,37.76017058618916,-122.46926315641916,TARAVAL
6194,37.80163320765767,-122.44781957288323,NORTHERN
6195,37.78284730387746,-122.41406444647764,TENDERLOIN
6196,37.7982300703764,-122.43403569919622,NORTHERN
6197,37.75592683148507,-122.39783293896964,BAYVIEW
6198,37.801125132796805,-122.41137627107608,CENTRAL
6199,37.79297005547188,-122.41645446514158,CENTRAL
6200,37.77071724428928,-122.42021760358382,SOUTHERN
6201,37.7467697928904,-122.40298948770209,BAYVIEW
6202,37.77290115315607,-122.43925260807578,PARK
6203,37.78253109159705,-122.4156829365196,TENDERLOIN
6204,37.71973600146419,-122.40797692656504,INGLESIDE
6205,37.73237684259998,-122.38669926499998,BAYVIEW
6206,37.788812814991786,-122.41184417773115,CENTRAL
6207,37.7489393040742,-122.41060544113304,MISSION
6208,37.7803833362804,-122.41256399180465,SOUTHERN
6209,37.79543517963596,-122.43346906257624,NORTHERN
6210,37.78834683723868,-122.39936777951728,SOUTHERN
6211,37.750505825662685,-122.42050700544036,MISSION
6212,37.71527781708664,-122.39907473457028,INGLESIDE
6213,37.76248534142855,-122.4216535236716,MISSION
6214,37.746755703348654,-122.458729408552,PARK
6215,37.78175432754428,-122.40969326211992,SOUTHERN
6216,37.77400780582799,-122.4206987732956,SOUTHERN
6217,37.773268922106055,-122.42225010181473,NORTHERN
6218,37.785711529708735,-122.41126819153928,TENDERLOIN
6219,37.73071772465534,-122.407072967166,BAYVIEW
6220,37.74500866586228,-122.45124272609904,INGLESIDE
6221,37.773012420284616,-122.41861694839946,SOUTHERN
6222,37.775997142947446,-122.42616739245354,NORTHERN
6223,37.71838984131141,-122.45040125250516,TARAVAL
6224,37.7221249217127,-122.45193159901274,TARAVAL
6225,37.75557448751547,-122.41437556939044,MISSION
6226,37.752622628063136,-122.41848093931802,MISSION
6227,37.783440752987566,-122.39626240118668,SOUTHERN
6228,37.758698272665,-122.41796470491433,MISSION
6229,37.789533740405794,-122.42890530921748,NORTHERN
6230,37.78756083846645,-122.4217481044238,NORTHERN
6231,37.787467821098886,-122.40048115556604,SOUTHERN
6232,37.71846157463259,-122.43948854554368,INGLESIDE
6233,37.70908668371493,-122.47101316352584,TARAVAL
6234,37.783038206967845,-122.41214439382472,TENDERLOIN
6235,37.76767946890329,-122.4244287233316,MISSION
6236,37.77427667875048,-122.43594032792284,PARK
6237,37.739594029866296,-122.40699316689884,BAYVIEW
6238,37.73682277131327,-122.4091384778718,INGLESIDE
6239,37.765641190999006,-122.47292272939326,TARAVAL
6240,37.765476627487786,-122.4776856907464,TARAVAL
6241,37.72671921992627,-122.43599094529417,INGLESIDE
6242,37.7448563445308,-122.47034419562124,TARAVAL
6243,37.74837412708352,-122.41001492638536,MISSION
6244,37.7661310853845,-122.40174441618738,BAYVIEW
6245,37.7858918261035,-122.39626233390344,SOUTHERN
6246,37.7665003635252,-122.42204000499012,MISSION
6247,37.77265322045725,-122.4719471158162,RICHMOND
6248,37.7309623072592,-122.47154873133712,TARAVAL
6249,37.748145315116815,-122.41642218109152,MISSION
6250,37.711406207354216,-122.45629041108285,TARAVAL
6251,37.77171959562761,-122.4235273098676,SOUTHERN
6252,37.7188343580125,-122.39747873445444,BAYVIEW
6253,37.74975225610128,-122.39627416669872,BAYVIEW
6254,37.71575344559841,-122.44155428461224,INGLESIDE
6255,37.79553183233679,-122.40331694477474,CENTRAL
6256,37.72322233441272,-122.39526464779053,BAYVIEW
6257,37.76578698929959,-122.40747282411172,MISSION
6258,37.80791549122846,-122.41820927645097,CENTRAL
6259,37.741321750023886,-122.47561919823671,TARAVAL
6260,37.797298028344045,-122.433846732288,NORTHERN
6261,37.73342828433341,-122.43385750892575,INGLESIDE
6262,37.74473726182486,-122.47366515266418,TARAVAL
6263,37.74231843249372,-122.47241985405375,TARAVAL
6264,37.78147573978092,-122.40934301167084,SOUTHERN
6265,37.7762015092833,-122.41467470640478,SOUTHERN
6266,37.71887802245235,-122.41847282001568,INGLESIDE
6267,37.77280185999496,-122.47911391826138,RICHMOND
6268,37.77354468646215,-122.41611968662916,SOUTHERN
6269,37.73253399538877,-122.43444284802231,INGLESIDE
6270,37.78026013274352,-122.4185985094664,NORTHERN
6271,37.77311442246689,-122.47229734115707,RICHMOND
6272,37.754723212833895,-122.49047917817734,TARAVAL
6273,37.72874364856044,-122.38008048008952,BAYVIEW
6274,37.71581561911859,-122.43964512011988,INGLESIDE
6275,37.7719522496238,-122.4167202361892,SOUTHERN
6276,37.8084764252804,-122.4137187193724,CENTRAL
6277,37.7445868924939,-122.3871910938308,BAYVIEW
6278,37.76014755398469,-122.4206595339857,MISSION
6279,37.78339009824581,-122.38798077703,SOUTHERN
6280,37.714940048165424,-122.43780526369034,INGLESIDE
6281,37.7825850333,-122.41569387200002,TENDERLOIN
6282,37.739573352182525,-122.40137233888056,BAYVIEW
6283,37.766267922380166,-122.42653846493782,MISSION
6284,37.72766863193657,-122.43241414228656,INGLESIDE
6285,37.745578813747045,-122.42221829156502,INGLESIDE
6286,37.736350962334846,-122.46960155836912,TARAVAL
6287,37.79120630870102,-122.41575019783886,CENTRAL
6288,37.75213023103006,-122.4202303581458,MISSION
6289,37.76776901067496,-122.4199322230201,MISSION
6290,37.734720090526565,-122.4755433699013,TARAVAL
6291,37.78089407339372,-122.40880631253552,SOUTHERN
6292,37.76289932105811,-122.46301273937112,PARK
6293,37.75455161790163,-122.4818694808546,TARAVAL
6294,37.7467683004484,-122.44024991391188,MISSION
6295,37.77139028479412,-122.41104177925676,SOUTHERN
6296,37.76952341763624,-122.47377877918936,RICHMOND
6297,37.75659798952388,-122.41885903613432,MISSION
6298,37.77348874378024,-122.46481167001306,RICHMOND
6299,37.786408225792464,-122.40804728137417,TENDERLOIN
6300,37.74952077955262,-122.5079956340302,TARAVAL
6301,37.74710110194566,-122.39771967185908,BAYVIEW
6302,37.77134249961328,-122.51105375541351,RICHMOND
6303,37.76958316734684,-122.4155782182458,MISSION
6304,37.763137337403016,-122.4867597564522,TARAVAL
6305,37.781172669984166,-122.46644439884604,RICHMOND
6306,37.772836601407455,-122.4186115155942,SOUTHERN
6307,37.78724947882419,-122.40908740686795,CENTRAL
6308,37.72048638938095,-122.40498700480886,INGLESIDE
6309,37.79766861491573,-122.40828098807812,CENTRAL
6310,37.78805570223561,-122.39022128462877,SOUTHERN
6311,37.73849805583939,-122.4050283656467,BAYVIEW
6312,37.79035915056484,-122.40225532655822,CENTRAL
6313,37.716134501681424,-122.4021212116731,INGLESIDE
6314,37.71355307206783,-122.43662855168608,INGLESIDE
6315,37.72310151916867,-122.4359172023366,INGLESIDE
6316,37.8187490195546,-122.369060911327,SOUTHERN
6317,37.750338128209336,-122.47608765233134,TARAVAL
6318,37.79669105932767,-122.42360129735223,NORTHERN
6319,37.790032596385615,-122.4537100768812,RICHMOND
6320,37.77744946623745,-122.41803022917163,NORTHERN
6321,37.79706459045154,-122.40551293577558,CENTRAL
6322,37.71559129783464,-122.47218098059588,TARAVAL
6323,37.75354796686511,-122.42303507057588,MISSION
6324,37.70948595334119,-122.41955501034192,INGLESIDE
6325,37.781988497527934,-122.410526754437,SOUTHERN
6326,37.771732107977485,-122.4090831470402,SOUTHERN
6327,37.71281002329072,-122.47056612179796,TARAVAL
6328,37.74856906486906,-122.41589693995768,MISSION
6329,37.745964096701535,-122.39369940669718,BAYVIEW
6330,37.77922877548048,-122.50294450603307,RICHMOND
6331,37.73440820058093,-122.39330999291846,BAYVIEW
6332,37.738460855603925,-122.40705493277652,BAYVIEW
6333,37.78285931713644,-122.42109155533008,NORTHERN
6334,37.72116947828678,-122.43747626612588,INGLESIDE
6335,37.80109545544703,-122.42618004342768,NORTHERN
6336,37.73254320361031,-122.45861372484563,INGLESIDE
6337,37.783552584203605,-122.44569283469345,RICHMOND
6338,37.77713966200144,-122.42471756278891,NORTHERN
6339,37.76512167339968,-122.41850438013476,MISSION
6340,37.76366948258195,-122.45239989027748,PARK
6341,37.788683056735216,-122.40530831150858,CENTRAL
6342,37.747326005101705,-122.39610079594549,BAYVIEW
6343,37.789110175603255,-122.41701687808502,CENTRAL
6344,37.71172678005386,-122.46520306262047,TARAVAL
6345,37.75846835856128,-122.41465028294954,MISSION
6346,37.75023271753468,-122.42499922415638,MISSION
6347,37.79389086110898,-122.40009878442824,CENTRAL
6348,37.789165093739314,-122.42040124588362,NORTHERN
6349,37.732445239818624,-122.391523015387,BAYVIEW
6350,37.76046118034492,-122.40710781682344,MISSION
6351,37.71201631396259,-122.40078919336304,BAYVIEW
6352,37.76484146897895,-122.44996560232627,PARK
6353,37.73191028172823,-122.38446415993046,BAYVIEW
6354,37.78307414523294,-122.39362276999772,SOUTHERN
6355,37.72144581134236,-122.44840401933985,INGLESIDE
6356,37.78433361088453,-122.40445067494974,SOUTHERN
6357,37.800403429874,-122.43950417192868,NORTHERN
6358,37.747514434636486,-122.40357468383914,BAYVIEW
6359,37.789443116796015,-122.41440473744802,CENTRAL
6360,37.729105332256566,-122.39261833534285,BAYVIEW
6361,37.73953344791808,-122.3890309667428,BAYVIEW
6362,37.78247705112711,-122.4241082004974,NORTHERN
6363,37.78676574242936,-122.39824039259447,SOUTHERN
6364,37.741684802149145,-122.3896212894125,BAYVIEW
6365,37.723114269388375,-122.39525522319538,BAYVIEW
6366,37.773036383775214,-122.4031866128275,SOUTHERN
6367,37.76127629690463,-122.4215377363622,MISSION
6368,37.77266880829338,-122.44108225669584,PARK
6369,37.78312747664096,-122.38801365426288,SOUTHERN
6370,37.795463584365805,-122.41829349908808,CENTRAL
6371,37.72936764771662,-122.43396550582877,INGLESIDE
6372,37.78767053112888,-122.40342128345505,SOUTHERN
6373,37.75041569203014,-122.47835384478635,TARAVAL
6374,37.720331012755125,-122.43953270735923,INGLESIDE
6375,37.777071314219214,-122.42148657934564,NORTHERN
6376,37.74031143277679,-122.461034028846,TARAVAL
6377,37.77398499328688,-122.46091501393536,RICHMOND
6378,37.76613252061097,-122.40172051544566,BAYVIEW
6379,37.78051308883872,-122.40813276216988,SOUTHERN
6380,37.71359151068664,-122.44370603178868,INGLESIDE
6381,37.77920344767258,-122.42725970323433,NORTHERN
6382,37.73675249629767,-122.46926681746804,TARAVAL
6383,37.7453890201733,-122.4200191277146,INGLESIDE
6384,37.7991723170684,-122.39768022821154,CENTRAL
6385,37.75981393519181,-122.401087469315,BAYVIEW
6386,37.78628597469806,-122.43156991701171,NORTHERN
6387,37.72322233441272,-122.39526464689224,BAYVIEW
6388,37.78406119144222,-122.43454413981934,NORTHERN
6389,37.813223805090416,-122.37103153837926,SOUTHERN
6390,37.766252675807735,-122.4355219325015,PARK
6391,37.713739121728096,-122.4745302679584,TARAVAL
6392,37.77204796106588,-122.45355389818828,PARK
6393,37.719397338106766,-122.44762066215804,INGLESIDE
6394,37.80506200652404,-122.41804922311351,CENTRAL
6395,37.73479735898462,-122.39069377258822,BAYVIEW
6396,37.73391904317849,-122.49155033787164,TARAVAL
6397,37.75462766600665,-122.43217748911523,MISSION
6398,37.73289951725644,-122.41846905237558,INGLESIDE
6399,37.71738102998088,-122.47262465719936,TARAVAL
6400,37.75923489320035,-122.4702725297,TARAVAL
6401,37.75227950492526,-122.47853976403704,TARAVAL
6402,37.78179823499998,-122.38830606800002,SOUTHERN
6403,37.713847883486,-122.43540005885944,INGLESIDE
6404,37.765083412220605,-122.4130777130492,MISSION
6405,37.736886936160126,-122.3976178635304,BAYVIEW
6406,37.73389187767307,-122.38910809459254,BAYVIEW
6407,37.792446784333926,-122.40596954881728,CENTRAL
6408,37.77742020848304,-122.47199787144709,RICHMOND
6409,37.795228166529725,-122.4350949645801,NORTHERN
6410,37.72846490896405,-122.40394351025284,BAYVIEW
6411,37.75941027293562,-122.43263652374432,MISSION
6412,37.771982946819456,-122.49704682195662,RICHMOND
6413,37.71159202165816,-122.44609112983495,INGLESIDE
6414,37.78149563295533,-122.4049284929217,SOUTHERN
6415,37.758836154797926,-122.41568118858362,MISSION
6416,37.76766774901688,-122.5020298588646,RICHMOND
6417,37.72737430050734,-122.40459382718758,BAYVIEW
6418,37.78939800385243,-122.4238205460698,NORTHERN
6419,37.76771227835989,-122.42924908829556,NORTHERN
6420,37.787963090763455,-122.40349177489534,CENTRAL
6421,37.75977589357432,-122.47676954292356,TARAVAL
6422,37.78234273611206,-122.4482952894012,Unknown
6423,37.7969257381822,-122.42354816180894,NORTHERN
6424,37.794060297441135,-122.40790330244096,CENTRAL
6425,37.785119459783445,-122.40670375769164,SOUTHERN
6426,37.711789955974965,-122.45521990229496,TARAVAL
6427,37.79792031146456,-122.4289540582004,NORTHERN
6428,37.785744387361696,-122.4058532512776,SOUTHERN
6429,37.80514967662084,-122.41856094197692,CENTRAL
6430,37.75610878358875,-122.4076018682558,MISSION
6431,37.742816598338514,-122.4048283862914,BAYVIEW
6432,37.75846589179413,-122.50793631301843,TARAVAL
6433,37.7189205941596,-122.47551225704872,TARAVAL
6434,37.73013760934284,-122.41263180322956,BAYVIEW
6435,37.78305495990846,-122.4393726281168,PARK
6436,37.74833964047673,-122.40873941238031,MISSION
6437,37.76587724629684,-122.46751510584316,TARAVAL
6438,37.7814761587854,-122.40490410294244,SOUTHERN
6439,37.712468236862726,-122.46698388356846,TARAVAL
6440,37.77177202699942,-122.4303769604855,NORTHERN
6441,37.74917013651025,-122.41598873894992,MISSION
6442,37.76681681443522,-122.40275470646348,SOUTHERN
6443,37.71822323733413,-122.50027368343652,TARAVAL
6444,37.769142554100384,-122.40922140154304,MISSION
6445,37.78267058651455,-122.41909461450788,NORTHERN
6446,37.76501394158246,-122.3987033663588,BAYVIEW
6447,37.791277779570606,-122.42249814260488,NORTHERN
6448,37.77456729087779,-122.42402626601142,NORTHERN
6449,37.77702642097794,-122.41261666751534,SOUTHERN
6450,37.77651119534466,-122.3957135251284,SOUTHERN
6451,37.75819286702356,-122.44378216760228,MISSION
6452,37.73426260277932,-122.3858490140295,BAYVIEW
6453,37.765958188985614,-122.40462333684468,BAYVIEW
6454,37.72035091264524,-122.449776284784,TARAVAL
6455,37.767201163957054,-122.45856164088356,PARK
6456,37.73939201060915,-122.46640981067164,TARAVAL
6457,37.788092182516834,-122.3954779500598,SOUTHERN
6458,37.780311939407625,-122.43358648820718,NORTHERN
6459,37.772303203845965,-122.41967182914428,SOUTHERN
6460,37.728716614936566,-122.43130750128482,INGLESIDE
6461,37.7816802669858,-122.4067111652954,SOUTHERN
6462,37.738062345214125,-122.50328586056116,TARAVAL
6463,37.74229551227986,-122.42326961166296,INGLESIDE
6464,37.77842200741237,-122.41518800240712,SOUTHERN
6465,37.76930716176227,-122.43157038069678,PARK
6466,37.78002326896916,-122.43585052303528,PARK
6467,37.77960973765939,-122.5029722649792,RICHMOND
6468,37.78543303600145,-122.41963898943244,NORTHERN
6469,37.772800492584125,-122.44741912483693,PARK
6470,37.71889209775069,-122.398925913932,BAYVIEW
6471,37.7618802574862,-122.41862408606676,MISSION
6472,37.75273902469373,-122.41006640611926,MISSION
6473,37.72308504837186,-122.44327377954198,INGLESIDE
6474,37.753818568638536,-122.41889337863218,MISSION
6475,37.72999972490841,-122.4901388818525,TARAVAL
6476,37.7452455844689,-122.47585464462392,TARAVAL
6477,37.7256270060148,-122.4748092188911,TARAVAL
6478,37.74088884808128,-122.4239420497326,INGLESIDE
6479,37.76677018521334,-122.48237185633864,RICHMOND
6480,37.745426180835445,-122.47575012180177,TARAVAL
6481,37.78185329138488,-122.45214312481984,RICHMOND
6482,37.78001486488986,-122.41302943546523,SOUTHERN
6483,37.7899552684837,-122.40217244143037,CENTRAL
6484,37.73650402056068,-122.44360552935592,INGLESIDE
6485,37.72354972391484,-122.43243206088698,INGLESIDE
6486,37.746063725758965,-122.42183167834824,INGLESIDE
6487,37.72827813689105,-122.44600623668488,INGLESIDE
6488,37.733143438021095,-122.4043452822832,BAYVIEW
6489,37.71121379016817,-122.40709729212088,INGLESIDE
6490,37.77496547186711,-122.4192775352105,SOUTHERN
6491,37.742106696350426,-122.39506526581492,BAYVIEW
6492,37.76904238938162,-122.4268582903318,MISSION
6493,37.73264138734508,-122.46021153157432,TARAVAL
